draw_weight,mean_validation_accuracy,mean_validation_log_loss,mean_test_accuracy,mean_test_log_loss,mean_test_draw_precision,mean_test_draw_recall,mean_test_draw_f1,mean_test_home_accuracy,mean_test_away_accuracy
1.0,0.4838709677419355,1.0097804379227613,0.5225225225225225,1.004442336286602,0.16666666666666666,0.02631578947368421,0.04545454545454545,0.7481145419525701,0.5712269916594765
1.1,0.4874551971326165,1.0132949856134792,0.5135135135135135,1.012415271609856,0.08333333333333333,0.008771929824561403,0.015873015873015872,0.7565547128927411,0.5476524302559679
